"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g2177.t1.CDS7",38.5268901795376,4.46859184508844,1.05945906971803,4.21780507884815,2.46691926173788e-05,0.00035232478779384
"g2369.t1.CDS4",18.936990981181,4.66296271427162,1.10569984245697,4.21720482831042,2.47349279976193e-05,0.00035232478779384
"g2623.t1.CDS1",510.59187277749,5.98482852122338,1.41901783138234,4.21758514154346,2.4693259349235e-05,0.00035232478779384
"g276.t1.CDS7",170751.294372695,-6.49558088274782,1.54386439053491,-4.2073519685866,2.58380548476291e-05,0.000366285187054247
"g1652.t1.CDS3",78.041010598512,3.89380122235442,0.926370136044709,4.20328880524975,2.63064595736665e-05,0.000371157962800024
"g2343.t1.CDS12",13.2448145807939,5.36985883137352,1.2814345348991,4.19050578482836,2.78333318026102e-05,0.000390848248945144
"g2413.t1.CDS4",36.9672285698725,-4.74040393300891,1.13385291146401,-4.18079266285799,2.90494657161121e-05,0.000406010607684815
"g1357.t1.CDS4",12.7794949626024,6.38724613829264,1.52846174697058,4.1788720921228,2.92958382570834e-05,0.000407540703230549
"g571.t1.CDS4",42.7697349492283,3.11750908184924,0.747592055006729,4.17006716560301,3.0450988068326e-05,0.000421639960369333
"g2022.t1.CDS5",16.9347749957759,-4.03774707481599,0.971665853629414,-4.15548931737592,3.24592111558089e-05,0.000443261796380015
"g2406.t1.CDS4",581.765648317999,-2.06109013578649,0.495971057408642,-4.15566615228579,3.24341136774538e-05,0.000443261796380015
"g559.t1.CDS1",11.0008139086475,7.14202091087891,1.71858383497007,4.15575939069815,3.24208881428696e-05,0.000443261796380015
"g1805.t1.CDS4",256.582390536447,2.817085520975,0.678786834067604,4.15017702110355,3.3221824257207e-05,0.000451604432939294
"g1087.t1.CDS2",18.9835290625075,3.69112031386434,0.890608039204219,4.1444947175218,3.40563806393031e-05,0.000460844750741843
"g285.t1.CDS3",158.469597449933,-1.8893405548873,0.456812139914818,-4.13592457336971,3.5352830849481e-05,0.000476223427325361
"g927.t1.CDS1",21.264836777567,4.15666269121607,1.00564682670275,4.13332253515349,3.57556399869165e-05,0.000479479910995722
"g558.t4.CDS9",39.5655481504347,-2.39418202217342,0.584175351512516,-4.09839616816171,4.16022785272355e-05,0.000555381090473453
"g2879.t1.CDS1",257.72690377309,3.01665839785537,0.736300214513626,4.09704946215188,4.1844951775662e-05,0.000556126881411365
"g1796.t1.CDS3",719.096935634009,1.60302543102803,0.392060944396296,4.08871491521911,4.33769552959063e-05,0.000573925315181836
"g2418.t1.CDS5",21.1501556027174,-7.26294654937822,1.77937267657227,-4.08174557528293,4.46987138914093e-05,0.000586559824527287
"g534.t1.CDS10",120.457463152687,3.83853219847362,0.940446954127979,4.08160415813443,4.47259254846134e-05,0.000586559824527287
"g2618.t1.CDS1",20.16816740303,-3.79168857695172,0.932886911026417,-4.06446754921224,4.81422360456849e-05,0.000625849068593903
"g2728.t1.CDS1",82.5669072391287,-2.0144014240882,0.495536348223131,-4.06509316886912,4.80132780024195e-05,0.000625849068593903
"g2717.t1.CDS8",26.7871466916433,5.05210129927454,1.24556785155057,4.05606269701433,4.99068681923624e-05,0.000645968463515925
"g2469.t1.CDS6",7.50531871794193,6.59366507347883,1.62689137135173,4.05292276398292,5.0581705319671e-05,0.000651719218991033
"g2596.t1.CDS2",40.4934473533759,5.80735598714469,1.43321925434709,4.05196620791301,5.07890019502585e-05,0.000651719218991033
"g2019.t1.CDS4",160.728659856127,3.12517848257913,0.772199094037432,4.04711493021726,5.18527852761038e-05,0.000662513913162922
"g650.t1.CDS1",21.249991900055,4.64060114934449,1.14933923488917,4.03762527935628,5.3995010851511e-05,0.000686936526944223
"g1046.t1.CDS1",13.6420661699346,4.5394673963623,1.1273812819849,4.02655913212429,5.65990106543584e-05,0.00071700108390649
"g2369.t1.CDS2",44.9682576218808,3.64755781633575,0.90727629032625,4.02033851785559,5.81145734462629e-05,0.000733080869277647
"g97.t1.CDS1",7.33506201297063,6.54668721801182,1.6333182032314,4.00821297715268,6.11799354127877e-05,0.000768492268877085
"g1655.t1.CDS4",65.5434457183857,-2.26793833481125,0.566379593635061,-4.00427268266406,6.22085762137474e-05,0.000778129963816496
"g2290.t1.CDS1",29.6367614557433,6.73571400195496,1.68497072586451,3.99752583149422,6.40080078543011e-05,0.000797288030888094
"g1705.t1.CDS1",128.240700298325,-2.34584142801973,0.587443277834285,-3.99330712689078,6.51580823467931e-05,0.000808231713110013
"g252.t1.CDS10",31.1716653869468,6.06304781070973,1.52041931713669,3.98774715788793,6.67036978974495e-05,0.000823970575272644
"g2013.t1.CDS10",25.7364073478623,-2.48162363486326,0.622646995934774,-3.98560283927432,6.73090166154013e-05,0.000828012158942354
"g1225.t1.CDS1",95.5523058075374,-2.18953472736256,0.549703311160588,-3.98312086339775,6.80161422206463e-05,0.000833267717657877
"g2926.t1.CDS1",70.8743667339873,5.54177247102854,1.3923158572188,3.98025522893809,6.88413161740785e-05,0.000839920484632098
"g1112.t1.CDS8",8.71197821541847,6.79139632067832,1.70720785116712,3.97807233374391,6.94762380856999e-05,0.000844207186861749
"g108.t1.CDS1",8.55489647952812,6.78670109949656,1.70678216066294,3.97631358934553,6.99918164628188e-05,0.000847014787031754
"g2150.t1.CDS2",12.6745307505977,5.4535902184687,1.37189617684318,3.97522080061318,7.0313990035758e-05,0.000847468616746768
"g252.t1.CDS1",48.5294456468989,5.16062773579771,1.29999389192068,3.96973229479804,7.19534281514613e-05,0.000863731272608468
"g1148.t1.CDS5",250.717855915496,2.78630535688957,0.702405822575968,3.96680276178692,7.28432256607167e-05,0.000870900734104232
"g1987.t1.CDS1",8.97270485203229,5.84103703217848,1.48183205085845,3.94176723927294,8.08834493779743e-05,0.000963160115192918
"g2407.t1.CDS7",2298.94517611337,-1.89155046538929,0.481421956654822,-3.92909056024947,8.52677259073737e-05,0.00101132278894921
"g1627.t1.CDS3",7.1124472504229,6.12681080279187,1.56146541137356,3.92375697736549,8.71786795972812e-05,0.0010298846395282
"g2540.t1.CDS2",23.1629577900893,-2.58054695823986,0.658684305833642,-3.91772953353409,8.93869174746731e-05,0.00105179783921779
"g1382.t1.CDS1",22.6085120111185,5.75085551725303,1.47136567461404,3.90851548087226,9.28649976199283e-05,0.00108842164533278
"g2303.t1.CDS15",10.7380554090973,-4.64405046315477,1.18874989585962,-3.906667398525,9.35778214723501e-05,0.00109247519420857
"g1510.t1.CDS1",6.49048487734444,6.38474150814851,1.63960607188747,3.89407042192675,9.85760117956835e-05,0.0011463311996709
"g1016.t1.CDS10",211.082413854429,-2.29121337130587,0.590890737660162,-3.87755844740218,0.000105509985320757,0.00122219154202293
"g1385.t1.CDS1",18.6350299781162,4.71392064266472,1.22326518981508,3.85355577998367,0.000116414726400367,0.0013432815523019
"g2309.t1.CDS1",52.0698137802084,4.15727448505851,1.07984292619374,3.84988814967024,0.000118171776628386,0.00135829103869771
"g2114.t1.CDS1",54.5541459242826,4.62622585740993,1.20346766864645,3.84407988509828,0.00012100558674718,0.00138551396825521
"g2717.t1.CDS4",20.393138671215,3.62133848198969,0.945718658888645,3.82919216825571,0.000128564588404364,0.0014664244432176
"g2022.t1.CDS4",10.3895748272829,-3.964923766307,1.03648062200173,-3.82537182282254,0.00013057485899548,0.00148366929476925
"g2229.t1.CDS10",43.913351641879,-2.07237442477176,0.542177873791711,-3.82231464054157,0.000132204849793431,0.00149080999179941
"g2303.t1.CDS16",14.5820472128705,-4.91830966611114,1.28664275330334,-3.82259151072339,0.000132056445694564,0.00149080999179941
"g2211.t1.CDS2",10.8783698929955,7.13150973230926,1.86632575794298,3.8211494975933,0.000132831097351389,0.00149221953515127
"g131.t1.CDS1",334.004225340102,-2.0904438109025,0.547745321382439,-3.81645215266556,0.000135384313970502,0.00150950974790332
"g2303.t1.CDS6",14.0295679608647,-3.98067562618574,1.04290869370127,-3.81689753880407,0.000135140256866099,0.00150950974790332
"g493.t1.CDS1",95.4023279582618,-2.37644038555472,0.62317309448862,-3.81345152185179,0.000137039416219321,0.00152226247046612
"g927.t1.CDS6",14.1743413466203,4.01157805719221,1.05287606975927,3.81011419331566,0.00013890261833645,0.00153722340069744
"g982.t1.CDS1",54.1219544225228,4.89701846250468,1.28748110881443,3.80356529426213,0.000142628377268064,0.00157260992269269
"g378.t1.CDS1",22.4551081770575,-3.09850624979057,0.81547447569946,-3.79963609177697,0.000144908718603982,0.00159185703056846
"g837.t1.CDS2",65.4419878318129,3.02117977643449,0.795418531193335,3.7982265410663,0.000145735096154904,0.00159504919578364
"g1044.t1.CDS9",16.5772038438917,3.93141589927541,1.03699852871854,3.7911489654027,0.000149951977132171,0.00163519060777462
"g2413.t1.CDS6",13.4512798524768,-5.03550981818425,1.32978380435597,-3.78671314967851,0.00015265315283708,0.00165857093429192
"g2717.t1.CDS3",45.451190343019,3.38801581234876,0.895724691513527,3.78242985199387,0.000155304867805262,0.00168124578711369
"g656.t1.CDS1",2140.33293492833,-2.55849125529272,0.677733355256449,-3.77507058705205,0.000159962360879667,0.00172539111716945
"g885.t1.CDS11",6.22187799920947,6.32231947333702,1.67992739048393,3.76344805683285,0.000167586548828184,0.0018011016457094
"g2838.t1.CDS6",7.86583154254992,6.66369584045141,1.77295702000166,3.75852080184391,0.000170920830682736,0.00183032846382196
"g2343.t1.CDS8",36.2143349252428,4.08913932454091,1.08916743313467,3.75437164217459,0.000173776867815109,0.00185424277951821
"g1656.t1.CDS1",34.4894096549091,2.01188595840937,0.536259046556902,3.75170539560471,0.00017563577809388,0.00186738468351958
"g2932.t1.CDS5",42.6704064775418,2.94868598866419,0.789143268836702,3.73656610289654,0.000186550423729975,0.00197390964496002
"g961.t1.CDS5",15.383995366481,5.49650116293198,1.47123171145107,3.73598605858678,0.00018698102783968,0.00197390964496002
"g2407.t1.CDS5",302.560423305016,-1.46772116494107,0.39439426588883,-3.72145665361876,0.000198076870125914,0.00208143076563038
"g2799.t1.CDS3",474.233212781765,1.88821189094489,0.507469810979645,3.72083590016871,0.000198564439851874,0.00208143076563038
"g2114.t1.CDS9",43.2191745089597,3.57357460486885,0.961622814735884,3.71619157751613,0.000202248254411642,0.00211260720485424
"g663.t2.CDS3",26.4194207491104,3.71179297000002,0.999658683983973,3.71306029694784,0.00020476807644246,0.00213144952296924
"g2021.t1.CDS2",7.02498778280883,-5.58957309077381,1.50614687552145,-3.71117397753032,0.000206300248743518,0.00213991582059043
"g1378.t1.CDS3",63.8932959835288,3.18330210162259,0.858516846410418,3.70790872064123,0.000208977952243613,0.00215268984023957
"g313.t1.CDS5",51.269616683451,3.28684546950031,0.886359166154311,3.70825461619707,0.00020869275927676,0.00215268984023957
"g2383.t1.CDS2",5.84482182553037,6.23491836090884,1.68377687906554,3.70293620159998,0.000213118490507679,0.00218777153876331
"g1648.t1.CDS2",156.272780447722,2.37430325310812,0.641798001055728,3.69945566860991,0.000216062375400616,0.00220977053620807
"g1781.t1.CDS1",1763.21336158517,2.43364550350128,0.657981437739722,3.69865373689153,0.000216746051922323,0.00220977053620807
"g2714.t1.CDS2",14.5866358973047,-5.51371749914085,1.49436660586487,-3.68966857095268,0.00022454639830833,0.00228148337120785
"g2717.t1.CDS7",10.1409989740233,5.15491925962286,1.39954877105119,3.68327232765959,0.000230258939881589,0.0023236639458559
"g2944.t1.CDS2",49.3912147065458,2.47075115291309,0.670655371944921,3.68408463761028,0.000229525971423137,0.0023236639458559
"g1652.t1.CDS9",18.3721595857499,4.95211628266366,1.34584071253118,3.67957087087223,0.000233626757908912,0.00234374937812391
"g1789.t1.CDS4",25.172302844597,3.85126982178951,1.04672394009647,3.67935582082373,0.000233823837857844,0.00234374937812391
"g252.t1.CDS15",75.7827129521527,3.92109870618391,1.06717797733248,3.67426876254051,0.000238531553712517,0.00238291421275893
"g1147.t1.CDS2",15.4523597769133,6.56853208928884,1.78826224969784,3.67313691847979,0.000239591021323235,0.00238549321230525
"g1823.t1.CDS1",12.7580960309419,5.6689730335879,1.54782478660075,3.66254183462058,0.000249724953687019,0.00247810395708751
"g2383.t1.CDS3",12.1876769720607,3.50193133383459,0.958704811945971,3.652773293926,0.000259423255532992,0.00256579080306218
"g2413.t1.CDS5",9.69000190673809,-5.03011835275849,1.381238017595,-3.64174623684112,0.000270794938844304,0.00266939249317713
"g2342.t1.CDS2",23.7944193510529,3.42411392999684,0.940486905596003,3.64078852094907,0.00027180432888057,0.00267049995735134
"g2229.t1.CDS9",82.1358577599099,-2.12620161465592,0.584408016866407,-3.63821431823712,0.000274534930274195,0.00268845555074434
"g1770.t1.CDS2",66.4813659904555,1.91340568645986,0.526869284330003,3.63165161334667,0.000281613131833843,0.00274295199879459
"g2071.t1.CDS2",70.567414817975,-2.69641798437062,0.742538749576341,-3.63134986007003,0.000281942664303374,0.00274295199879459
"g446.t1.CDS5",10.9986467762924,3.80977128203159,1.05165066830538,3.62265854703502,0.000291590623999303,0.00282757422685969
"g1742.t1.CDS1",43.9780501003455,2.42526739444246,0.669956620431086,3.62003646278159,0.00029456150350589,0.00284710907771765
"g255.t1.CDS8",9.36665324351474,5.05879696323423,1.40049828529319,3.61214077614897,0.000303679621816608,0.00292574185808428
"g314.t1.CDS4",55.3310217170838,3.7016116753477,1.02518324818352,3.61068295049343,0.000305391794635183,0.00293274636331916
"g1736.t1.CDS2",24.8237451594957,4.07929214376556,1.13024130226828,3.6092223276382,0.00030711631493654,0.00293982401789736
"g2132.t1.CDS1",155.92197983027,4.52827269096919,1.25630241764322,3.6044447796766,0.000312820947880136,0.00297820029621275
"g808.t1.CDS6",114.849039828534,-2.47270021224136,0.686062394870978,-3.60419144195533,0.000313126198426131,0.00297820029621275
"g314.t1.CDS5",43.1495440706437,3.73509997255535,1.03698430376342,3.60188670069542,0.000315916053701832,0.00298789981047509
"g455.t1.CDS1",31.0578923466931,3.88264750866697,1.0780066625721,3.60169156970056,0.000316153322237035,0.00298789981047509
"g2845.t1.CDS5",124.637526255055,-2.64715973430991,0.735848944310633,-3.59742275201584,0.000321385899953406,0.0030277399498775
"g846.t1.CDS3",21.2479244520138,-3.23718403602919,0.902173701302707,-3.58820483389707,0.000332962662060503,0.00312690802824643
"g2284.t1.CDS6",7.29606744712352,-3.90601965229746,1.08932104265469,-3.58573781222332,0.000336126535099283,0.0031466940094043
"g952.t1.CDS4",26.1913075885489,4.52584369764117,1.26423043011706,3.5799199179394,0.000343699522837606,0.0032075030704939
"g2923.t1.CDS1",22.4465546508034,3.63220205387617,1.01758935878017,3.56941827519723,0.000357774804288409,0.0033284237261456
"g1798.t1.CDS9",12.6091890205873,3.93918447710016,1.10501375039996,3.56482846993929,0.00036409422304901,0.00337666200005266
"g659.t1.CDS6",91.1180373798285,-2.16050242445793,0.607246861847021,-3.5578651125285,0.000373881211468624,0.00345665952342265
"g116.t1.CDS1",184.935497964319,-1.55884922745404,0.439206638999143,-3.54923876152309,0.000386346599959728,0.0035608477649539
"g255.t1.CDS9",7.26020134635745,-5.54247408848839,1.56485683929365,-3.54184098462974,0.000397344928942058,0.00365091312796453
"g1798.t1.CDS7",38.9236224579601,2.14649763118317,0.607398492532287,3.5339199184283,0.000409445114737114,0.00375051725099197
"g102.t1.CDS1",540.383452838122,3.06444377340644,0.872915746408102,3.51058368005859,0.000447124054132964,0.00408309297286452
"g2177.t1.CDS4",17.6161978650531,4.14607044822167,1.1834427225798,3.50339764579701,0.000459363156507018,0.00418203093859753
"g1351.t1.CDS1",89.7268749727583,2.39416743707577,0.684226044857425,3.49908843001534,0.000466851721328382,0.00423724870242254
"g861.t1.CDS1",5.08694348903668,6.03114505096744,1.72413513642723,3.49806979948524,0.00046863846647149,0.00424053712670403
"g1691.t1.CDS1",87.6021772976418,3.00153738529036,0.859837416330719,3.49081969251717,0.000481541115766585,0.00433096042790672
"g571.t1.CDS3",80.0614328221027,2.67259540972157,0.765444607905505,3.49155952255595,0.000480209454883891,0.00433096042790672
"g2876.t1.CDS1",63.8056929620753,2.05183834140992,0.588036077413678,3.4893068983699,0.000484274806078286,0.00434242800510559
"g380.t1.CDS1",10.1752639751076,-5.18809319121785,1.48725268306955,-3.48837373116055,0.000485968293699094,0.00434452735838499
"g1772.t1.CDS13",8.68333400058164,3.6877497747416,1.05854893294381,3.4837782741758,0.000494388876104632,0.00440657390468111
"g442.t1.CDS1",374.904251697514,-3.4425362993853,0.988850224721206,-3.4813525985251,0.000498888283732065,0.00443340424080704
"g2717.t1.CDS2",7.46892169150376,5.46376025037639,1.57145190463573,3.47688671492807,0.000507272101988598,0.00449449121315493
"g1112.t1.CDS1",5.52682255385612,6.15006142786275,1.76961847011894,3.47536010259285,0.000510168011264596,0.00450673640811485
"g1614.t1.CDS1",15.2410449491625,5.76379704236899,1.66091487880152,3.47025432545226,0.000519965769799321,0.00457969851092479
"g1734.t1.CDS10",13.8395879791416,2.93545107522502,0.847224571682576,3.46478510342925,0.000530655329762829,0.00466006170119157
"g843.t1.CDS1",33.4485227837828,2.68618186229754,0.776381152089993,3.45987515934206,0.000540425877699982,0.00473190540562602
"g1073.t1.CDS4",22.8268521953962,3.03471663336127,0.878723695481065,3.45355047208542,0.000553258762710133,0.00483006257063949
"g314.t1.CDS3",68.0418787084721,3.88092456735512,1.12638243435278,3.4454768194118,0.000570052857694524,0.00496212677589648
"g144.t1.CDS1",18.4658974269472,3.97282387864247,1.15403825151111,3.44254089796452,0.000576276720060314,0.00500167870443019
"g1296.t1.CDS1",15.9339559813653,2.96974525394576,0.863033419625383,3.44105475687702,0.000579451256658278,0.0050146116019526
"g2303.t1.CDS8",6.24357737863925,-5.0060249390053,1.45659594791866,-3.43679724370952,0.000588636069221119,0.00507933211035151
"g1613.t1.CDS2",33.3357660740889,3.49209171786977,1.01818811185793,3.42971173715396,0.000604222795319504,0.00519876087186753
"g1733.t1.CDS2",257.614447759874,-1.52363117676871,0.444378994062461,-3.4286750659383,0.000606535217506872,0.00520361770178085
"g2627.t1.CDS3",6.03112614463965,-6.79816940612256,1.98363555005014,-3.42712622081748,0.000610005455440386,0.00521835126679893
"g291.t1.CDS1",97.5291020784968,1.70460592688215,0.497666894210112,3.42519453617198,0.000614359349461084,0.00524053806116232
"g1767.t1.CDS1",12.1430164008865,-4.50103943844057,1.31533111529785,-3.4219820287771,0.000621664224396226,0.00528769827436447
"g1057.t1.CDS1",25.0030439200243,2.58946711044577,0.759177132022945,3.41088660500842,0.000647520147210472,0.00549193013745178
"g14.t1.CDS1",5.364324699075,6.10691859121271,1.79375139767225,3.40455126565345,0.000662728592484403,0.00560495176086951
"g305.t1.CDS11",112.187629418029,-3.76123949030658,1.10522273812141,-3.40315065965771,0.000666135377720793,0.00561780458774731
"g2303.t1.CDS4",12.2534037128893,-3.91490145293845,1.15126332912227,-3.4005264945972,0.000672562178578958,0.00565598193680666
